KPI_Code,KPI_Description,KPI_Note,KPI_Order,UNIT_Code,KPI_Compound,KPI_Ext,KPI_Visible,CreatedAt,ModifiedAt,KPI_Name,KPI_Ext_Source,KPI_Ext_Name,CreatedBy,ModifiedBy
KPI_ReachHPM_D_OtherSex_age_50_59,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 50 to 59,,30832,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.55,2022-03-10T12:03:37.55,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 50 to 59,,,system,system
KPI_ReachHPM_D_OtherSex_age_6_12,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 6 to 12,,30827,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.523,2022-03-10T12:03:37.523,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 6 to 12,,,system,system
KPI_ReachHPM_D_OtherSex_age_60_69,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 60 to 69,,30833,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.527,2022-03-10T12:03:37.527,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 60 to 69,,,system,system
KPI_ReachHPM_D_OtherSex_age_70_79,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 70 to 79,,30834,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.53,2022-03-10T12:03:37.53,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 70 to 79,,,system,system
KPI_ReachHPM_D_OtherSex_age_80,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 80+,,30835,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.533,2022-03-10T12:03:37.533,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age 80+,,,system,system
KPI_ReachHPM_D_OtherSex_age_Other,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age Unknown / Not provided,,30836,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.537,2022-03-10T12:03:37.537,Number of people reached - Psychosocial and Mental services - Direct - Third Gender - Age Unknown / Not provided,,,system,system
KPI_ReachHPM_D_sex,Number of people reached - Psychosocial and Mental services - Direct  - Disaggregated by sex (1) or not (0),,30801,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:37.473,2022-03-10T12:03:37.473,Number of people reached - Psychosocial and Mental services - Direct  - Disaggregated by sex (1) or not (0),,,system,system
KPI_ReachHPM_D_Tot,Number of people reached - Psychosocial and Mental services - Direct,NS Reach - Direct,30865,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.58,0001-01-01T00:00:00,Number of people reached - Psychosocial and Mental services - Direct,,,system,
KPI_ReachHPM_D_Tot_age_0_5,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 0 to 5,,30849,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.553,2022-03-10T12:03:37.553,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 0 to 5,,,system,system
KPI_ReachHPM_D_Tot_age_13_17,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 13 to 17,,30851,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.563,2022-03-10T12:03:37.563,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 13 to 17,,,system,system
KPI_ReachHPM_D_Tot_age_18_29,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 18 to 29,,30852,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.567,2022-03-10T12:03:37.567,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 18 to 29,,,system,system
KPI_ReachHPM_D_Tot_age_18_49,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 18 to 49,,30853,number,FALSE,FALSE,FALSE,2022-03-10T12:03:37.567,2022-03-10T12:03:37.567,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 18 to 49,,,system,system
KPI_ReachHPM_D_Tot_age_30_39,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 30 to 39,,30854,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.567,2022-03-10T12:03:37.567,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 30 to 39,,,system,system
KPI_ReachHPM_D_Tot_age_40_49,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 40 to 49,,30855,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.57,2022-03-10T12:03:37.57,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 40 to 49,,,system,system
KPI_ReachHPM_D_Tot_age_50_59,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 50 to 59,,30856,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.577,2022-03-10T12:03:37.577,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 50 to 59,,,system,system
KPI_ReachHPM_D_Tot_age_6_12,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 6 to 12,,30850,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.553,2022-03-10T12:03:37.553,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 6 to 12,,,system,system
KPI_ReachHPM_D_Tot_age_60_69,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 60 to 69,,30857,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.553,2022-03-10T12:03:37.553,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 60 to 69,,,system,system
KPI_ReachHPM_D_Tot_age_70_79,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 70 to 79,,30858,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.56,2022-03-10T12:03:37.56,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 70 to 79,,,system,system
KPI_ReachHPM_D_Tot_age_80,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 80+,,30859,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.56,2022-03-10T12:03:37.56,Number of people reached - Psychosocial and Mental services - Direct - Total - Age 80+,,,system,system
KPI_ReachHPM_D_Tot_age_Other,Number of people reached - Psychosocial and Mental services - Direct - Total - Age Unknown / Not provided,,30860,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.56,2022-03-10T12:03:37.56,Number of people reached - Psychosocial and Mental services - Direct - Total - Age Unknown / Not provided,,,system,system
KPI_ReachHPM_D_Tot_F,Number of people reached - Psychosocial and Mental services - Direct - Total Female,,30862,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.58,2022-03-10T12:03:37.58,Number of people reached - Psychosocial and Mental services - Direct - Total Female,,,system,system
KPI_ReachHPM_D_Tot_M,Number of people reached - Psychosocial and Mental services - Direct - Total Male,,30861,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.577,2022-03-10T12:03:37.577,Number of people reached - Psychosocial and Mental services - Direct - Total Male,,,system,system
KPI_ReachHPM_D_Tot_OtherSex,Number of people reached - Psychosocial and Mental services - Direct - Total Third Gender,,30863,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.58,2022-03-10T12:03:37.58,Number of people reached - Psychosocial and Mental services - Direct - Total Third Gender,,,system,system
KPI_ReachHPM_D_Tot_UnknownSex,Number of people reached - Psychosocial and Mental services - Direct - Total Gender Unknown / not provided,,30864,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.58,2022-03-10T12:03:37.58,Number of people reached - Psychosocial and Mental services - Direct - Total Gender Unknown / not provided,,,system,system
KPI_ReachHPM_D_UnknownSex_age_0_5,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 0 to 5,,30837,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.523,2022-03-10T12:03:37.523,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 0 to 5,,,system,system
KPI_ReachHPM_D_UnknownSex_age_13_17,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 13 to 17,,30839,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.54,2022-03-10T12:03:37.54,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 13 to 17,,,system,system
KPI_ReachHPM_D_UnknownSex_age_18_29,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 18 to 29,,30840,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.54,2022-03-10T12:03:37.54,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 18 to 29,,,system,system
KPI_ReachHPM_D_UnknownSex_age_18_49,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 18 to 49,,30841,number,FALSE,FALSE,FALSE,2022-03-10T12:03:37.543,2022-03-10T12:03:37.543,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 18 to 49,,,system,system
KPI_ReachHPM_D_UnknownSex_age_30_39,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 30 to 39,,30842,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.547,2022-03-10T12:03:37.547,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 30 to 39,,,system,system
KPI_ReachHPM_D_UnknownSex_age_40_49,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 40 to 49,,30843,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.547,2022-03-10T12:03:37.547,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 40 to 49,,,system,system
KPI_ReachHPM_D_UnknownSex_age_50_59,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 50 to 59,,30844,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.55,2022-03-10T12:03:37.55,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 50 to 59,,,system,system
KPI_ReachHPM_D_UnknownSex_age_6_12,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 6 to 12,,30838,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.523,2022-03-10T12:03:37.523,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 6 to 12,,,system,system
KPI_ReachHPM_D_UnknownSex_age_60_69,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 60 to 69,,30845,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.527,2022-03-10T12:03:37.527,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 60 to 69,,,system,system
KPI_ReachHPM_D_UnknownSex_age_70_79,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 70 to 79,,30846,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.53,2022-03-10T12:03:37.53,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 70 to 79,,,system,system
KPI_ReachHPM_D_UnknownSex_age_80,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 80+,,30847,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.533,2022-03-10T12:03:37.533,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age 80+,,,system,system
KPI_ReachHPM_D_UnknownSex_age_Other,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age Unknown / Not provided,,30848,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.537,2022-03-10T12:03:37.537,Number of people reached - Psychosocial and Mental services - Direct - Gender Unknown / not provided - Age Unknown / Not provided,,,system,system
KPI_ReachHPM_D_Validated,Number of people reached - Psychosocial and Mental services - Data validated,,30871,logical,FALSE,FALSE,FALSE,2022-03-10T12:03:37.593,2022-03-10T12:03:37.593,Number of people reached - Psychosocial and Mental services - Data validated,,,system,system
KPI_ReachHPM_ddd,Number of people reached - Psychosocial and Mental services - Disaggregated by disability (1) or not (0),,30866,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:37.583,2022-03-10T12:03:37.583,Number of people reached - Psychosocial and Mental services - Disaggregated by disability (1) or not (0),,,system,system
KPI_ReachHPM_I,Number of people reached - Psychosocial and Mental services - Indirect ,NS Reach - Indirect,30869,number,FALSE,FALSE,TRUE,2022-03-10T12:03:37.59,0001-01-01T00:00:00,Number of people reached - Psychosocial and Mental services - Indirect ,,,system,
KPI_ReachHPM_I_IP,Number of people reached - Psychosocial and Mental services - Indirect - Imputed,Number of people reached - Psychosocial and Mental services - Indirect - Imputed,130873,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.233,2022-03-10T12:03:38.233,Number of people reached - Psychosocial and Mental services - Indirect - Imputed,Imputed data,,system,system
KPI_ReachHPM_wgq,Number of people reached - Psychosocial and Mental services - Disability disaggregation follows Washington Group Questions (1) or not (0),,30867,logical,FALSE,FALSE,TRUE,2022-03-10T12:03:37.587,2022-03-10T12:03:37.587,Number of people reached - Psychosocial and Mental services - Disability disaggregation follows Washington Group Questions (1) or not (0),,,system,system
KPI_ReachL_CPD,Number of people reached - Livelihoods - Total,NS Reach - CPD,30670,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Total,,,,
KPI_ReachL_CPD_IP,Number of people reached - Livelihoods - Total - Imputed,Number of people reached - Livelihoods - Total - Imputed,130672,number,FALSE,FALSE,TRUE,2022-03-10T12:03:38.19,0001-01-01T00:00:00,Number of people reached - Livelihoods - Total - Imputed,Imputed data,,system,
KPI_ReachL_D_age,Number of people reached - Livelihoods - Direct - Disaggregated by age (1) or not (0),,30600,logical,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Direct - Disaggregated by age (1) or not (0),,,,
KPI_ReachL_D_F_age_0_5,Number of people reached - Livelihoods - Direct - Female - Age 0 to 5,,30614,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Direct - Female - Age 0 to 5,,,,
KPI_ReachL_D_F_age_13_17,Number of people reached - Livelihoods - Direct - Female - Age 13 to 17,,30616,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Direct - Female - Age 13 to 17,,,,
KPI_ReachL_D_F_age_18_29,Number of people reached - Livelihoods - Direct - Female - Age 18 to 29,,30617,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Direct - Female - Age 18 to 29,,,,
KPI_ReachL_D_F_age_18_49,Number of people reached - Livelihoods - Direct - Female - Age 18 to 49,KPI age range deprecated from 31st Dec 2016,30618,number,FALSE,FALSE,FALSE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Direct - Female - Age 18 to 49,,,,
KPI_ReachL_D_F_age_30_39,Number of people reached - Livelihoods - Direct - Female - Age 30 to 39,,30619,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Direct - Female - Age 30 to 39,,,,
KPI_ReachL_D_F_age_40_49,Number of people reached - Livelihoods - Direct - Female - Age 40 to 49,,30620,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Direct - Female - Age 40 to 49,,,,
KPI_ReachL_D_F_age_50_59,Number of people reached - Livelihoods - Direct - Female - Age 50 to 59,,30621,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Direct - Female - Age 50 to 59,,,,
KPI_ReachL_D_F_age_6_12,Number of people reached - Livelihoods - Direct - Female - Age 6 to 12,,30615,number,FALSE,FALSE,TRUE,0001-01-01T00:00:00,0001-01-01T00:00:00,Number of people reached - Livelihoods - Direct - Female - Age 6 to 12,,,,
